date,symbol,company_name,weight,sector,security_type_code,security_type_name,source
2026-06-17,XEL,Xcel Energy Inc,0.00218771,,COM,Common Stock,invesco
2026-06-17,EXC,Exelon Corp,0.00209375,,COM,Common Stock,invesco
2026-06-17,ODFL,Old Dominion Freight Line Inc,0.00204469,,COM,Common Stock,invesco
2026-06-17,CCEP,Coca-Cola Europacific Partners PLC,0.00199931,,COM,Common Stock,invesco
2026-06-17,IDXX,IDEXX Laboratories Inc,0.0019534599999999997,,COM,Common Stock,invesco
2026-06-17,TTWO,Take-Two Interactive Software Inc,0.00189715,,COM,Common Stock,invesco
2026-06-17,KDP,Keurig Dr Pepper Inc,0.00188556,,COM,Common Stock,invesco
2026-06-17,ADSK,Autodesk Inc,0.00183447,,COM,Common Stock,invesco
2026-06-17,PYPL,PayPal Holdings Inc,0.0017463000000000001,,COM,Common Stock,invesco
2026-06-17,ALNY,Alnylam Pharmaceuticals Inc,0.00168452,,COM,Common Stock,invesco
2026-06-17,MSTR,Strategy Inc,0.00164098,,COM,Common Stock,invesco
2026-06-17,PAYX,Paychex Inc,0.0015737400000000001,,COM,Common Stock,invesco
2026-06-17,TRI,Thomson Reuters Corp,0.00155941,,COM,Common Stock,invesco
2026-06-17,AXON,Axon Enterprise Inc,0.00152812,,COM,Common Stock,invesco
2026-06-17,ROP,Roper Technologies Inc,0.00152586,,COM,Common Stock,invesco
2026-06-17,CPRT,Copart Inc,0.00128384,,COM,Common Stock,invesco
2026-06-17,KHC,Kraft Heinz Co/The,0.00125503,,COM,Common Stock,invesco
2026-06-17,GEHC,GE HealthCare Technologies Inc,0.0012521,,COM,Common Stock,invesco
2026-06-17,DXCM,Dexcom Inc,0.00123165,,COM,Common Stock,invesco
2026-06-17,WDAY,Workday Inc,0.00116588,,COM,Common Stock,invesco
2026-06-17,VRSK,Verisk Analytics Inc,0.0010898099999999999,,COM,Common Stock,invesco
2026-06-17,CTSH,Cognizant Technology Solutions Corp,0.00104896,,COM,Common Stock,invesco
2026-06-17,INSM,Insmed Inc,0.00095342,,COM,Common Stock,invesco
2026-06-17,ZS,Zscaler Inc,0.00089851,,COM,Common Stock,invesco
2026-06-17,CHTR,Charter Communications Inc,0.00075101,,COM,Common Stock,invesco
