date,symbol,company_name,weight,sector,security_type_code,security_type_name,source
2026-06-11,TMUS,T-Mobile US Inc,0.00924756,,COM,Common Stock,invesco
2026-06-11,ADI,Analog Devices Inc,0.00911179,,COM,Common Stock,invesco
2026-06-11,PEP,PepsiCo Inc,0.00896408,,COM,Common Stock,invesco
2026-06-11,AMGN,Amgen Inc,0.0086204,,COM,Common Stock,invesco
2026-06-11,STX,Seagate Technology Holdings PLC,0.00855015,,COM,Common Stock,invesco
2026-06-11,WDC,Western Digital Corp,0.00810725,,COM,Common Stock,invesco
2026-06-11,CRWD,Crowdstrike Holdings Inc,0.00787388,,COM,Common Stock,invesco
2026-06-11,GILD,Gilead Sciences Inc,0.00705746,,COM,Common Stock,invesco
2026-06-11,APP,AppLovin Corp,0.00663728,,COM,Common Stock,invesco
2026-06-11,ISRG,Intuitive Surgical Inc,0.00662277,,COM,Common Stock,invesco
2026-06-11,HON,Honeywell International Inc,0.006291069999999999,,COM,Common Stock,invesco
2026-06-11,SHOP,Shopify Inc,0.00611724,,COM,Common Stock,invesco
2026-06-11,BKNG,Booking Holdings Inc,0.00586574,,COM,Common Stock,invesco
2026-06-11,SBUX,Starbucks Corp,0.005263029999999999,,COM,Common Stock,invesco
2026-06-11,VRTX,Vertex Pharmaceuticals Inc,0.00510621,,COM,Common Stock,invesco
2026-06-11,FTNT,Fortinet Inc,0.00484777,,COM,Common Stock,invesco
2026-06-11,CDNS,Cadence Design Systems Inc,0.00478519,,COM,Common Stock,invesco
2026-06-11,MAR,Marriott International Inc/MD,0.00475881,,COM,Common Stock,invesco
2026-06-11,ADP,Automatic Data Processing Inc,0.00410577,,COM,Common Stock,invesco
2026-06-11,MNST,Monster Beverage Corp,0.00406627,,COM,Common Stock,invesco
2026-06-11,CEG,Constellation Energy Corp,0.00403358,,COM,Common Stock,invesco
2026-06-11,ADBE,Adobe Inc,0.00402836,,COM,Common Stock,invesco
2026-06-11,CSX,CSX Corp,0.003989980000000001,,COM,Common Stock,invesco
2026-06-11,SNPS,Synopsys Inc,0.00394782,,COM,Common Stock,invesco
2026-06-11,CMCSA,Comcast Corp,0.0038848700000000003,,COM,Common Stock,invesco
2026-06-11,MELI,MercadoLibre Inc,0.00368652,,COM,Common Stock,invesco
2026-06-11,MDLZ,Mondelez International Inc,0.0036682399999999997,,COM,Common Stock,invesco
2026-06-11,MPWR,Monolithic Power Systems Inc,0.0035263499999999997,,COM,Common Stock,invesco
2026-06-11,ROST,Ross Stores Inc,0.0034995399999999998,,COM,Common Stock,invesco
2026-06-11,DDOG,Datadog Inc,0.00347522,,COM,Common Stock,invesco
2026-06-11,INTU,Intuit Inc,0.0034592800000000003,,COM,Common Stock,invesco
2026-06-11,NXPI,NXP Semiconductors NV,0.003453,,COM,Common Stock,invesco
2026-06-11,ORLY,O'Reilly Automotive Inc,0.00341215,,COM,Common Stock,invesco
2026-06-11,CTAS,Cintas Corp,0.00329313,,COM,Common Stock,invesco
2026-06-11,AEP,American Electric Power Co Inc,0.00313855,,COM,Common Stock,invesco
2026-06-11,WBD,Warner Bros Discovery Inc,0.00300852,,COM,Common Stock,invesco
2026-06-11,REGN,Regeneron Pharmaceuticals Inc,0.0028695599999999997,,COM,Common Stock,invesco
2026-06-11,LITE,Lumentum Holdings Inc,0.00286878,,COM,Common Stock,invesco
2026-06-11,DASH,DoorDash Inc,0.0028624500000000003,,COM,Common Stock,invesco
2026-06-11,BKR,Baker Hughes Co,0.00283338,,COM,Common Stock,invesco
2026-06-11,PCAR,PACCAR Inc,0.0027928,,COM,Common Stock,invesco
2026-06-11,ABNB,Airbnb Inc,0.0025036599999999996,,COM,Common Stock,invesco
2026-06-11,FANG,Diamondback Energy Inc,0.00244091,,COM,Common Stock,invesco
2026-06-11,FAST,Fastenal Co,0.00240601,,COM,Common Stock,invesco
2026-06-11,ODFL,Old Dominion Freight Line Inc,0.00234069,,COM,Common Stock,invesco
2026-06-11,EA,Electronic Arts Inc,0.0022972,,COM,Common Stock,invesco
2026-06-11,MCHP,Microchip Technology Inc,0.00227152,,COM,Common Stock,invesco
2026-06-11,FER,Ferrovial NV,0.00221493,,COM,Common Stock,invesco
2026-06-11,XEL,Xcel Energy Inc,0.00221081,,COM,Common Stock,invesco
2026-06-11,EXC,Exelon Corp,0.0021272,,COM,Common Stock,invesco
2026-06-11,CCEP,Coca-Cola Europacific Partners PLC,0.00202657,,COM,Common Stock,invesco
2026-06-11,IDXX,IDEXX Laboratories Inc,0.0020112199999999998,,COM,Common Stock,invesco
2026-06-11,ADSK,Autodesk Inc,0.0019683500000000002,,COM,Common Stock,invesco
2026-06-11,KDP,Keurig Dr Pepper Inc,0.0019210499999999999,,COM,Common Stock,invesco
2026-06-11,TTWO,Take-Two Interactive Software Inc,0.00177805,,COM,Common Stock,invesco
2026-06-11,ALNY,Alnylam Pharmaceuticals Inc,0.00173762,,COM,Common Stock,invesco
2026-06-11,PYPL,PayPal Holdings Inc,0.00172487,,COM,Common Stock,invesco
2026-06-11,MSTR,Strategy Inc,0.00170458,,COM,Common Stock,invesco
2026-06-11,AXON,Axon Enterprise Inc,0.00162427,,COM,Common Stock,invesco
2026-06-11,PAYX,Paychex Inc,0.00161336,,COM,Common Stock,invesco
2026-06-11,TRI,Thomson Reuters Corp,0.00159129,,COM,Common Stock,invesco
2026-06-11,ROP,Roper Technologies Inc,0.0015504299999999998,,COM,Common Stock,invesco
2026-06-11,CPRT,Copart Inc,0.00136126,,COM,Common Stock,invesco
2026-06-11,GEHC,GE HealthCare Technologies Inc,0.0013311,,COM,Common Stock,invesco
2026-06-11,KHC,Kraft Heinz Co/The,0.00131969,,COM,Common Stock,invesco
2026-06-11,DXCM,Dexcom Inc,0.00131121,,COM,Common Stock,invesco
2026-06-11,WDAY,Workday Inc,0.00125878,,COM,Common Stock,invesco
2026-06-11,VRSK,Verisk Analytics Inc,0.0011366500000000001,,COM,Common Stock,invesco
2026-06-11,CTSH,Cognizant Technology Solutions Corp,0.00110817,,COM,Common Stock,invesco
2026-06-11,INSM,Insmed Inc,0.0009439,,COM,Common Stock,invesco
2026-06-11,ZS,Zscaler Inc,0.00091805,,COM,Common Stock,invesco
2026-06-11,CHTR,Charter Communications Inc,0.00079773,,COM,Common Stock,invesco
