date,symbol,company_name,weight,sector,security_type_code,security_type_name,source
2026-06-21,MELI,MercadoLibre Inc,0.00362566,,COM,Common Stock,invesco
2026-06-21,CMCSA,Comcast Corp,0.0035203,,COM,Common Stock,invesco
2026-06-21,ADBE,Adobe Inc,0.00347947,,COM,Common Stock,invesco
2026-06-21,NXPI,NXP Semiconductors NV,0.00346226,,COM,Common Stock,invesco
2026-06-21,MDLZ,Mondelez International Inc,0.00337058,,COM,Common Stock,invesco
2026-06-21,MPWR,Monolithic Power Systems Inc,0.0033594099999999997,,COM,Common Stock,invesco
2026-06-21,ROST,Ross Stores Inc,0.0032995600000000004,,COM,Common Stock,invesco
2026-06-21,INTU,Intuit Inc,0.00322999,,COM,Common Stock,invesco
2026-06-21,DDOG,Datadog Inc,0.00320382,,COM,Common Stock,invesco
2026-06-21,ORLY,O'Reilly Automotive Inc,0.0031846799999999996,,COM,Common Stock,invesco
2026-06-21,DASH,DoorDash Inc,0.00311027,,COM,Common Stock,invesco
2026-06-21,AEP,American Electric Power Co Inc,0.0030206,,COM,Common Stock,invesco
2026-06-21,CTAS,Cintas Corp,0.00298819,,COM,Common Stock,invesco
2026-06-21,WBD,Warner Bros Discovery Inc,0.00284178,,COM,Common Stock,invesco
2026-06-21,REGN,Regeneron Pharmaceuticals Inc,0.0027717700000000002,,COM,Common Stock,invesco
2026-06-21,PCAR,PACCAR Inc,0.0027359899999999998,,COM,Common Stock,invesco
2026-06-21,LITE,Lumentum Holdings Inc,0.00265447,,COM,Common Stock,invesco
2026-06-21,ABNB,Airbnb Inc,0.00263827,,COM,Common Stock,invesco
2026-06-21,BKR,Baker Hughes Co,0.00252463,,COM,Common Stock,invesco
2026-06-21,MCHP,Microchip Technology Inc,0.00236132,,COM,Common Stock,invesco
2026-06-21,FAST,Fastenal Co,0.0023048,,COM,Common Stock,invesco
2026-06-21,FANG,Diamondback Energy Inc,0.0022639,,COM,Common Stock,invesco
2026-06-21,EA,Electronic Arts Inc,0.0022126000000000003,,COM,Common Stock,invesco
2026-06-21,FER,Ferrovial NV,0.00218341,,COM,Common Stock,invesco
2026-06-21,XEL,Xcel Energy Inc,0.00213363,,COM,Common Stock,invesco
2026-06-21,EXC,Exelon Corp,0.00205441,,COM,Common Stock,invesco
2026-06-21,ODFL,Old Dominion Freight Line Inc,0.00201982,,COM,Common Stock,invesco
2026-06-21,IDXX,IDEXX Laboratories Inc,0.00196217,,COM,Common Stock,invesco
2026-06-21,CCEP,Coca-Cola Europacific Partners PLC,0.00194721,,COM,Common Stock,invesco
2026-06-21,TTWO,Take-Two Interactive Software Inc,0.00194266,,COM,Common Stock,invesco
2026-06-21,KDP,Keurig Dr Pepper Inc,0.0018323,,COM,Common Stock,invesco
2026-06-21,ADSK,Autodesk Inc,0.00179714,,COM,Common Stock,invesco
2026-06-21,PYPL,PayPal Holdings Inc,0.00172154,,COM,Common Stock,invesco
2026-06-21,ALNY,Alnylam Pharmaceuticals Inc,0.00161695,,COM,Common Stock,invesco
2026-06-21,PAYX,Paychex Inc,0.00154613,,COM,Common Stock,invesco
2026-06-21,MSTR,Strategy Inc,0.0015459800000000002,,COM,Common Stock,invesco
2026-06-21,TRI,Thomson Reuters Corp,0.0015088999999999999,,COM,Common Stock,invesco
2026-06-21,AXON,Axon Enterprise Inc,0.00149256,,COM,Common Stock,invesco
2026-06-21,ROP,Roper Technologies Inc,0.00149031,,COM,Common Stock,invesco
2026-06-21,CPRT,Copart Inc,0.00128297,,COM,Common Stock,invesco
2026-06-21,GEHC,GE HealthCare Technologies Inc,0.00123066,,COM,Common Stock,invesco
2026-06-21,DXCM,Dexcom Inc,0.00122283,,COM,Common Stock,invesco
2026-06-21,KHC,Kraft Heinz Co/The,0.0012051499999999999,,COM,Common Stock,invesco
2026-06-21,WDAY,Workday Inc,0.0010919600000000001,,COM,Common Stock,invesco
2026-06-21,VRSK,Verisk Analytics Inc,0.0010541399999999999,,COM,Common Stock,invesco
2026-06-21,CTSH,Cognizant Technology Solutions Corp,0.00091628,,COM,Common Stock,invesco
2026-06-21,INSM,Insmed Inc,0.0009053500000000001,,COM,Common Stock,invesco
2026-06-21,ZS,Zscaler Inc,0.0008801299999999999,,COM,Common Stock,invesco
2026-06-21,CHTR,Charter Communications Inc,0.0007008399999999999,,COM,Common Stock,invesco
