run_date,target_date,symbol,company_name,weight,latest_date,previous_date,latest_close,previous_close,daily_return,direction,is_complete,is_fresh,is_qualified,is_target_date,included_in_recent_breadth,included_in_strict_breadth,source
2026-06-11,2026-06-10,PAYX,Paychex Inc,0.00165,2026-06-09,2026-06-08,100.28,98.92,0.013748483623129859,up,True,True,True,False,True,False,twelve_data
2026-06-11,2026-06-10,ROP,Roper Technologies Inc,0.00158222,2026-06-09,2026-06-08,335.37,333.75,0.004853932584269582,up,True,True,True,False,True,False,twelve_data
2026-06-11,2026-06-10,CPRT,Copart Inc,0.00138924,2026-06-09,2026-06-08,31.31,30.86,0.014581983149708266,up,True,True,True,False,True,False,twelve_data
2026-06-11,2026-06-10,DXCM,Dexcom Inc,0.00137935,2026-06-09,2026-06-08,78.19,76.62,0.02049073348995023,up,True,True,True,False,True,False,twelve_data
2026-06-11,2026-06-10,GEHC,GE HealthCare Technologies Inc,0.0013789599999999998,2026-06-09,2026-06-08,66.010002,64.67,0.02072061233957001,up,True,True,True,False,True,False,twelve_data
2026-06-11,2026-06-10,WDAY,Workday Inc,0.0013691,2026-06-09,2026-06-08,140.23,143.75999,-0.024554745725844818,down,True,True,True,False,True,False,twelve_data
2026-06-11,2026-06-10,KHC,Kraft Heinz Co/The,0.00129325,2026-06-09,2026-06-08,23.43,23.35,0.003426124197002167,up,True,True,True,False,True,False,twelve_data
2026-06-11,2026-06-10,CTSH,Cognizant Technology Solutions Corp,0.00116051,2026-06-09,2026-06-08,52.94,52.99,-0.0009435742592942553,down,True,True,True,False,True,False,twelve_data
2026-06-11,2026-06-10,VRSK,Verisk Analytics Inc,0.00115423,2026-06-09,2026-06-08,182.55,178.97,0.02000335251718166,up,True,True,True,False,True,False,twelve_data
2026-06-11,2026-06-10,INSM,Insmed Inc,0.00097853,2026-06-09,2026-06-08,99.040001,94.17,0.05171499415949876,up,True,True,True,False,True,False,twelve_data
2026-06-11,2026-06-10,ZS,Zscaler Inc,0.00092746,2026-06-09,2026-06-08,125.84,129.25,-0.026382978723404227,down,True,True,True,False,True,False,twelve_data
2026-06-11,2026-06-10,CHTR,Charter Communications Inc,0.0007857500000000001,2026-06-09,2026-06-08,135.37,132.2,0.023978819969742826,up,True,True,True,False,True,False,twelve_data
